14662,6956	15080,6891	15263,7669	14837,7742	
9031,16657	9447,16621	9571,17412	9150,17451	
8959,16247	9016,16668	8230,16821	8180,16402	
8739,16216	8312,16268	8165,15481	8593,15433	
9975,16485	9559,16560	9357,15785	9770,15704	
18607,15711	19025,15746	19011,16547	18595,16510	
17238,16294	17459,15930	18169,16302	17938,16668	
11429,5805	11489,5387	12287,5445	12226,5869	
12774,6457	12569,6082	13245,5652	13449,6023	
12430,4514	12831,4378	13138,5118	12731,5256	
3703,12316	3706,11888	4505,11834	4504,12273	
7395,15517	6970,15580	6812,14794	7240,14742	
7826,13845	7776,14276	6977,14224	7025,13817	
6229,10464	5804,10405	5852,9605	6289,9658	
6095,11447	6157,11877	5376,12057	5304,11618	
4079,10884	3827,10535	4439,10018	4700,10365	
5292,10503	5715,10521	5743,11322	5311,11308	
16868,9607	17179,9914	16657,10523	16343,10219	
15721,10325	16072,10584	15636,11257	15297,11008	
10899,16009	10841,16431	10042,16378	10095,15956	
9556,1727	9726,2113	9015,2484	8843,2089	
12509,14331	12395,14746	11615,14562	11727,14164	
12659,14398	12368,14097	12919,13516	13195,13820	
13114,14170	13426,14467	12909,15080	12604,14786	
13578,17936	13163,17902	13167,17101	13581,17130	
7275,5361	7261,4931	8058,4847	8078,5274	
7380,6350	7369,5923	8164,5828	8187,6264	
4557,12393	4529,11980	5322,11871	5354,12284	
4716,13387	4681,12958	5472,12832	5517,13258	
8414,10435	8340,10028	9116,9825	9195,10235	
18012,6606	18248,6263	18936,6674	18692,7020	
18437,8409	18188,8058	18813,7558	19050,7894	
18729,7391	19056,7119	19611,7696	19287,7971	
17196,7255	17518,6963	18094,7520	17769,7810	
3215,9572	3050,9163	3769,8811	3937,9212	
3848,8916	3657,8519	4360,8133	4540,8512	
14968,9768	15288,10051	14798,10685	14485,10413	
14538,10481	14839,10782	14314,11387	14016,11091	
15877,11576	15592,11895	14958,11404	15242,11085	
5371,8147	4971,8301	4652,7566	5041,7429	
5541,7981	5278,7643	5873,7107	6140,7448	
4727,7433	4349,7210	4709,6494	5084,6717	
16440,14556	16704,14885	16110,15422	15854,15092	
16457,14368	16154,14668	15548,14143	15839,13844	
17675,14491	17821,14882	17098,15226	16940,14829	
16926,13486	17211,13799	16653,14373	16366,14047	
8115,5266	8085,4833	8878,4720	8910,5152	
9223,5909	9395,5515	10149,5783	9978,6182	
8237,6218	8219,5804	9013,5696	9048,6118	
8914,4858	8849,4431	9640,4276	9692,4701	
18365,12530	18494,12939	17745,13225	17619,12827	
18193,12115	18461,11801	19100,12289	18834,12603	
18852,12864	19238,13009	19013,13778	18613,13627	
19361,12039	19717,12272	19331,12975	18964,12740	
10633,7566	10259,7369	10583,6638	10960,6839	
11331,6062	11785,6013	11913,6804	11471,6849	
18850,11385	19136,11063	19767,11555	19481,11873	
20082,10090	20466,9913	20850,10616	20465,10796	
19285,10668	19150,10260	19894,9965	20022,10365	
12121,15183	12524,15290	12378,16077	11963,15969	
13520,17125	13087,17085	13114,16284	13538,16328	
12585,16175	12502,16592	11708,16492	11791,16075	
6122,4119	5938,3728	6628,3337	6818,3736	
7728,4214	7703,3784	8498,3684	8521,4105	
6703,2343	7117,2229	7387,2983	6957,3104	
6846,4233	6862,3798	7663,3780	7643,4205	
6469,9324	6854,9140	7244,9839	6868,10018	
6676,8276	6307,8498	5845,7843	6210,7619	
7054,9012	6672,9216	6250,8535	6619,8337	
