6840,3232	6787,3099	7120,2968	7143,3117	
6410,3355	6351,3225	6672,3075	6707,3217	
6096,3733	6041,3599	6372,3467	6396,3610	
6566,3739	6490,3609	6791,3425	6842,3564	
6930,3636	6859,3510	7171,3336	7212,3479	
5553,8540	5602,8680	5268,8801	5250,8649	
5424,8581	5290,8630	5159,8296	5309,8276	
6109,8256	6183,8385	5870,8543	5836,8398	
15066,9898	15191,9978	15000,10283	14890,10175	
15355,10198	15498,10179	15550,10530	15400,10517	
15451,9676	15560,9766	15341,10045	15246,9933	
15167,10367	15290,10446	15091,10744	14983,10629	
14471,5908	14590,5817	14810,6101	14669,6163	
14344,5710	14364,5570	14723,5627	14668,5767	
6698,11335	6626,11208	6937,11029	6987,11167	
6087,10932	6225,10901	6319,11235	6166,11245	
7377,5549	7364,5406	7717,5370	7700,5515	
8035,4844	8025,4990	7662,4969	7702,4823	
7317,4368	7467,4368	7459,4729	7312,4695	
7760,5214	7900,5236	7844,5589	7707,5533	
10086,4836	10057,4980	9703,4902	9766,4764	
10349,4900	10471,4980	10292,5281	10180,5175	
10417,4448	10539,4537	10326,4819	10225,4703	
11210,5656	11154,5793	10827,5658	10911,5537	
13487,10320	13555,10196	13871,10355	13772,10470	
13470,9602	13476,9747	13125,9771	13152,9623	
12996,9618	12989,9469	13346,9459	13317,9608	
14022,10226	14158,10268	14060,10611	13930,10532	
11942,6187	12026,6308	11738,6513	11680,6377	
12168,7302	12067,7202	12322,6940	12399,7063	
10897,14795	10895,14940	10537,14935	10573,14793	
13781,3740	13850,3609	14164,3773	14070,3885	
13599,4193	13638,4049	13992,4141	13929,4276	
4637,9407	4614,9554	4261,9501	4319,9366	
3744,9743	3599,9732	3622,9374	3770,9418	
4146,9735	4007,9695	4099,9348	4234,9414	
4240,9339	4093,9298	4188,8953	4317,9023	
3836,9371	3689,9353	3732,8994	3874,9041	
4800,10188	4832,10333	4478,10407	4481,10259	
5278,10458	5139,10510	5017,10177	5167,10159	
4626,9802	4627,9661	4992,9656	4954,9802	
6870,5095	6741,5152	6585,4830	6730,4794	
6471,4839	6447,4698	6795,4628	6793,4785	
15555,6579	15643,6688	15364,6919	15299,6783	
15276,6283	15415,6241	15521,6579	15368,6589	
15800,6938	15867,7064	15555,7229	15519,7091	
15713,6135	15861,6130	15873,6482	15727,6457	
15934,9117	16048,9202	15852,9490	15750,9377	
14663,7763	14782,7842	14585,8144	14482,8037	
14321,7524	14445,7600	14252,7901	14149,7791	
9733,12690	9688,12831	9339,12715	9419,12584	
8939,12725	8987,12587	9331,12703	9255,12835	
9410,12483	9274,12421	9424,12092	9542,12179	
9306,12907	9240,13042	8913,12881	9008,12761	
8895,13217	8765,13287	8581,12975	8730,12930	
10003,13964	9968,14105	9610,14026	9675,13896	
10672,13781	10734,13914	10404,14065	10374,13924	
10198,13525	10244,13662	9907,13779	9890,13630	
10503,13418	10574,13545	10275,13722	10230,13578	
9957,13504	9885,13636	9571,13463	9673,13347	
10360,13904	10387,14040	10032,14126	10039,13979	
9895,13357	9764,13288	9925,12967	10044,13061	
12864,7858	12714,7836	12759,7484	12904,7542	
10467,14435	10511,14573	10175,14679	10162,14530	
10009,14753	10035,14894	9683,14960	9691,14815	
10423,14866	10441,15007	10091,15042	10107,14893	
10019,14285	10080,14418	9750,14574	9717,14430	
13786,11748	13892,11844	13656,12110	13566,11987	
13394,11863	13262,11948	13064,11651	13205,11595	
13959,11488	14091,11553	13941,11875	13823,11777	
13482,11869	13561,11985	13273,12192	13213,12055	
12255,11720	12395,11765	12275,12108	12145,12023	
11965,11978	11854,11873	12097,11606	12185,11730	
11625,11899	11479,11879	11523,11518	11666,11567	
11805,12363	11812,12215	12173,12223	12137,12371	
4392,10987	4240,10968	4289,10613	4428,10663	
4615,11400	4473,11436	4385,11085	4533,11083	
4231,11042	4160,11171	3845,11010	3942,10894	
14488,6524	14464,6669	14106,6615	14158,6479	
14213,6348	14153,6483	13829,6340	13914,6212	
14324,7081	14259,7216	13936,7059	14024,6941	
14569,6284	14719,6304	14674,6653	14530,6606	
14543,6617	14679,6679	14527,7008	14410,6923	
13882,7124	13754,7048	13943,6735	14053,6835	
5896,12713	5763,12779	5614,12455	5757,12419	
6295,12578	6163,12644	5995,12325	6144,12287	
6420,12982	6293,13053	6099,12747	6240,12698	
5986,13049	5860,13128	5668,12834	5812,12780	
14704,5377	14773,5256	15094,5433	14993,5542	
15273,5880	15413,5840	15515,6179	15364,6186	
15339,5467	15486,5434	15577,5782	15427,5784	
15092,5914	15193,6021	14925,6264	14851,6133	
6945,13484	6854,13602	6572,13384	6681,13285	
