6088,823	6177,710	6404,906	6317,1016	
6344,1014	6433,900	6668,1089	6581,1208	
6102,1280	6210,1174	6417,1397	6310,1500	
5842,1088	5950,981	6157,1204	6047,1311	
5369,1123	5453,1003	5694,1185	5611,1304	
5138,1397	5241,1287	5459,1500	5359,1610	
5559,1407	5640,1281	5889,1449	5810,1576	
5343,1700	5433,1582	5666,1781	5576,1895	
5314,1975	5410,2081	5172,2269	5081,2164	
6025,1910	5979,1776	6275,1698	6318,1834	
6101,2256	6081,2106	6378,2066	6401,2216	
5866,2206	5727,2282	5598,2014	5739,1946	
5550,2378	5426,2452	5282,2202	5397,2130	
5765,2470	5694,2336	5962,2211	6029,2336	
6192,2647	6139,2514	6416,2411	6471,2546	
5264,2571	5139,2655	4975,2414	5092,2333	
4746,2265	4669,2134	4930,1993	5009,2125	
4558,1975	4473,1874	4714,1704	4798,1811	
5102,1696	5186,1820	4930,1967	4841,1856	
3931,2042	3868,1907	4143,1803	4208,1924	
4363,2250	4293,2124	4555,2000	4617,2127	
4503,2588	4445,2446	4715,2343	4772,2490	
4059,2378	4008,2230	4299,2147	4344,2291	
4192,2868	4025,2894	3990,2599	4146,2574	
3830,2938	3685,2976	3613,2675	3752,2635	
3488,3052	3356,3105	3240,2813	3375,2760	
4496,3117	4369,3152	4309,2871	4429,2837	
4145,3196	3994,3244	3929,2953	4073,2913	
3812,3303	3666,3356	3566,3081	3705,3027	
3415,3396	3262,3432	3209,3139	3362,3109	
3010,3419	2850,3419	2857,3127	3015,3131	
3254,3732	3102,3741	3094,3445	3238,3441	
3608,3742	3457,3731	3480,3438	3632,3447	
3844,3445	3837,3299	4136,3286	4142,3438	
4304,3669	4145,3659	4181,3361	4334,3369	
3051,4078	2907,4098	2871,3792	3010,3783	
3406,4047	3255,4052	3247,3755	3406,3755	
3843,3804	3851,3651	4152,3683	4142,3827	
3576,4060	3719,4036	3758,4334	3612,4355	
3222,4082	3375,4075	3372,4379	3224,4378	
3198,4688	3056,4692	3050,4396	3195,4388	
2431,4692	2305,4675	2365,4389	2483,4401	
2779,4761	2623,4721	2701,4445	2851,4485	
2793,5091	2633,5087	2653,4793	2807,4804	
2381,5015	2240,4975	2317,4696	2460,4733	
2350,5337	2207,5285	2318,5009	2452,5054	
2680,5481	2532,5404	2663,5141	2808,5209	
2636,5754	2552,5885	2298,5718	2390,5596	
2938,5845	2863,5972	2609,5817	2679,5697	
3482,5611	3379,5719	3163,5535	3259,5412	
3267,5880	3190,5996	2950,5822	3026,5712	
3004,6270	2847,6240	2907,5948	3048,5968	
3348,6347	3198,6302	3288,6019	3433,6059	
2772,6173	2716,6310	2446,6188	2504,6049	
2459,6076	2395,6208	2131,6065	2192,5934	
2648,6505	2607,6650	2328,6561	2369,6418	
2971,6286	3117,6324	3027,6608	2879,6561	
3316,6360	3453,6386	3396,6673	3267,6650	
2797,6896	2644,6896	2669,6597	2811,6605	
2559,6848	2529,6997	2240,6925	2272,6782	
3150,6937	3002,6911	3050,6624	3193,6648	
1665,7348	1532,7269	1685,7016	1815,7090	
1964,7542	1832,7456	2013,7213	2143,7304	
2115,8006	1960,8018	1949,7725	2101,7716	
2227,7285	2088,7262	2149,6969	2284,6993	
2575,7380	2409,7330	2511,7052	2667,7101	
2433,7698	2283,7693	2307,7402	2456,7409	
2791,7737	2636,7714	2676,7425	2824,7452	
3042,7448	2898,7389	3022,7125	3159,7184	
3361,7609	3231,7542	3379,7293	3505,7358	
3717,7786	3571,7737	3680,7466	3821,7521	
2828,8049	2677,8033	2721,7746	2867,7764	
2474,8014	2322,8006	2347,7719	2494,7721	
2380,8369	2228,8346	2277,8057	2425,8085	
2745,8434	2593,8403	2653,8122	2800,8150	
