2029,274	2059,236	2134,302	2105,338
2114,338	2144,300	2222,363	2193,402
2034,426	2070,391	2139,465	2103,500
1947,362	1983,327	2052,401	2015,437
1789,374	1817,334	1898,395	1870,434
1712,465	1747,429	1819,500	1786,536
1853,469	1880,427	1963,483	1936,525
1781,566	1811,527	1888,593	1858,631
1771,658	1803,693	1724,756	1693,721
2008,636	1993,592	2091,566	2106,611
2033,752	2027,702	2126,688	2133,738
1955,735	1909,760	1866,671	1913,648
1850,792	1808,817	1760,734	1799,710
1921,823	1898,778	1987,737	2009,778
2064,882	2046,838	2138,803	2157,848
1754,857	1713,885	1658,804	1697,777
1582,755	1556,711	1643,664	1669,708
1519,658	1491,624	1571,568	1599,603
1700,565	1728,606	1643,655	1613,618
1310,680	1289,635	1381,601	1402,641
1454,750	1431,708	1518,666	1539,709
1501,862	1481,815	1571,781	1590,830
1353,792	1336,743	1433,715	1448,763
1397,956	1341,964	1330,866	1382,858
1276,979	1228,992	1204,891	1250,878
1162,1017	1118,1035	1080,937	1125,920
1498,1039	1456,1050	1436,957	1476,945
1381,1065	1331,1081	1309,984	1357,971
1270,1101	1222,1118	1188,1027	1235,1009
1138,1132	1087,1144	1069,1046	1120,1036
1003,1139	950,1139	952,1042	1005,1043
1084,1244	1034,1247	1031,1148	1079,1147
1202,1247	1152,1243	1160,1146	1210,1149
1281,1148	1279,1099	1378,1095	1380,1146
1434,1223	1381,1219	1393,1120	1444,1123
1017,1359	969,1366	957,1264	1003,1261
1135,1349	1085,1350	1082,1251	1135,1251
1281,1268	1283,1217	1384,1227	1380,1275
1192,1353	1239,1345	1252,1444	1204,1451
1074,1360	1125,1358	1124,1459	1074,1459
1066,1562	1018,1564	1016,1465	1065,1462
810,1564	768,1558	788,1463	827,1467
926,1587	874,1573	900,1481	950,1495
931,1697	877,1695	884,1597	935,1601
793,1671	746,1658	772,1565	820,1577
783,1779	735,1761	772,1669	817,1684
893,1827	844,1801	887,1713	936,1736
878,1918	850,1961	766,1906	796,1865
979,1948	954,1990	869,1939	893,1899
1160,1870	1126,1906	1054,1845	1086,1804
1089,1960	1063,1998	983,1940	1008,1904
1001,2090	949,2080	969,1982	1016,1989
1116,2115	1066,2100	1096,2006	1144,2019
924,2057	905,2103	815,2062	834,2016
819,2025	798,2069	710,2021	730,1978
882,2168	869,2216	776,2187	789,2139
990,2095	1039,2108	1009,2202	959,2187
1105,2120	1151,2128	1132,2224	1089,2216
932,2298	881,2298	889,2199	937,2201
853,2282	843,2332	746,2308	757,2260
1050,2312	1000,2303	1016,2208	1064,2216
555,2449	510,2423	561,2338	605,2363
654,2514	610,2485	671,2404	714,2434
705,2668	653,2672	649,2575	700,2572
742,2428	696,2420	716,2323	761,2331
858,2460	803,2443	837,2350	889,2367
811,2566	761,2564	769,2467	818,2469
930,2579	878,2571	892,2475	941,2484
1014,2482	966,2463	1007,2375	1053,2394
1120,2536	1077,2514	1126,2431	1168,2452
1239,2595	1190,2579	1226,2488	1273,2507
942,2683	892,2677	907,2582	955,2588
824,2671	774,2668	782,2573	831,2573
793,2789	742,2782	759,2685	808,2695
915,2811	864,2801	884,2707	933,2716
1049,2828	998,2828	1000,2731	1049,2731
951,2827	999,2841	970,2935	924,2923
1067,2856	1114,2864	1093,2960	1046,2954
1119,2866	1123,2817	1221,2826	1217,2875
835,2993	814,2948	907,2918	924,2960
874,3108	858,3060	951,3033	966,3083
883,3228	872,3179	972,3161	984,3207
1084,3043	1084,3093	985,3088	984,3040
1099,2983	1109,2934	1207,2958	1198,3007
1088,3158	1092,3207	993,3214	990,3166
1103,3272	1113,3318	1016,3336	1005,3291
930,3336	967,3366	898,3433	864,3406
1016,3430	1047,3467	972,3528	941,3490
1132,3384	1149,3432	1054,3459	1038,3414
1176,3495	1196,3539	1107,3579	1085,3534
1085,3555	1110,3595	1025,3645	1001,3604
1153,3652	1181,3688	1101,3745	1073,3711
1362,3526	1324,3559	1258,3483	1294,3451
1275,3609	1242,3646	1169,3576	1202,3541
1339,3351	1308,3310	1389,3256	1417,3294
1267,3261	1234,3228	1308,3165	1340,3198
1250,3191	1206,3207	1172,3116	1216,3099
1362,3163	1314,3167	1311,3071	1356,3069
1427,3264	1379,3251	1409,3162	1453,3171
1537,3308	1492,3286	1536,3200	1580,3222
1162,1717	1130,1756	1053,1689	1088,1651
1188,1494	1226,1461	1286,1539	1249,1570
1293,1417	1330,1387	1386,1468	1348,1496
1389,1345	1426,1313	1486,1391	1448,1420
1540,1282	1571,1323	1488,1379	1458,1339
1615,1375	1650,1411	1575,1476	1540,1442
1551,1239	1502,1231	1524,1133	1573,1142
1572,1134	1524,1123	1548,1027	1595,1039
1618,1016	1566,1026	1553,931	1602,923
1803,895	1852,909	1821,997	1772,981
1726,1074	1678,1057	1713,966	1757,981
1922,928	1966,937	1941,1027	1897,1018
1838,1116	1791,1095	1832,1006	1878,1025
1686,1166	1637,1149	1670,1060	1717,1077
1668,1270	1618,1254	1653,1161	1701,1177
1648,1379	1602,1360	1639,1269	1686,1285
1775,1317	1730,1294	1778,1207	1822,1227
1754,1427	1709,1402	1756,1316	1802,1339
1877,1374	1834,1346	1892,1264	1934,1290
2209,1456	2235,1500	2147,1550	2121,1505
2241,1380	2278,1344	2343,1421	2308,1453
2276,1553	2308,1591	2227,1650	2196,1613
2347,1545	2300,1527	2334,1435	2379,1450
2544,1483	2545,1529	2445,1526	2446,1479
2446,1402	2441,1451	2342,1434	2348,1388
2552,1363	2548,1414	2451,1403	2455,1354
2281,1290	2301,1334	2209,1368	2191,1326
2347,1302	2303,1323	2260,1234	2301,1211
2457,1252	2409,1269	2377,1175	2423,1159
2347,1120	2308,1085	2377,1015	2413,1048
2259,1022	2230,988	2309,931	2336,961
1967,929	1951,882	2043,851	2063,898
1999,1048	1992,998	2090,989	2099,1037
2008,1165	2006,1115	2106,1116	2109,1165
2095,993	2082,944	2182,926	2193,970
2258,933	2213,940	2197,846	2240,836
2375,919	2323,923	2317,824	2367,821
2507,903	2455,915	2438,817	2487,808
2317,819	2270,823	2263,727	2309,721
2452,796	2401,814	2376,717	2424,703
2382,603	2431,595	2449,694	2399,704
2263,620	2313,617	2321,717	2270,720
2395,510	2426,549	2341,606	2312,569
2333,411	2358,455	2268,501	2242,458
2371,284	2405,322	2329,385	2296,346
2394,302	2363,259	2445,202	2476,244
2446,397	2472,437	2388,486	2361,444
2456,402	2432,357	2521,313	2546,356
2512,499	2538,541	2453,590	2428,551
2637,472	2669,514	2586,568	2558,527
2581,598	2611,639	2532,696	2503,656
2709,565	2741,600	2667,664	2635,629
2765,486	2803,463	2852,547	2813,570
2657,699	2689,736	2610,797	2579,759
2770,603	2811,575	2862,664	2822,691
2865,535	2904,501	2967,583	2929,614
2926,624	2961,593	3018,671	2983,700
2827,692	2868,663	2919,748	2877,773
3061,782	3014,804	2973,715	3018,694
2958,842	2913,869	2861,786	2902,760
2862,912	2821,945	2758,870	2795,838
2775,992	2741,1028	2669,960	2701,926
2700,1080	2670,1119	2592,1057	2620,1018
2488,1098	2453,1061	2525,992	2561,1028
2402,1019	2365,987	2428,914	2467,943
3015,453	3066,465	3038,561	2990,549
3131,474	3180,480	3166,579	3117,573
3207,382	3254,397	3226,492	3181,476
3321,409	3369,420	3351,516	3305,506
3206,577	3258,567	3271,663	3219,671
3188,682	3239,676	3246,775	3196,779
3077,813	3119,792	3161,877	3121,900
2969,863	3016,842	3053,932	3006,952
3116,1029	3075,1058	3018,973	3057,944
3215,965	3170,990	3123,901	3167,877
3307,663	3355,652	3372,749	3326,760
3322,553	3366,540	3392,633	3347,646
3378,701	3386,651	3482,668	3477,717
3362,830	3365,777	3464,786	3460,838
3471,920	3496,878	3579,931	3556,971
3406,1019	3434,978	3514,1035	3487,1075
3586,1060	3576,1012	3675,996	3684,1044
3579,927	3579,878	3677,882	3679,928
3590,791	3599,840	3500,849	3493,802
3583,672	3584,721	3484,721	3484,673
3570,559	3557,510	3654,491	3665,537
3591,672	3585,622	3680,614	3685,661
3599,791	3595,740	3693,739	3696,789
3700,547	3718,501	3809,540	3790,586
3739,435	3751,385	3847,414	3835,463
3796,598	3820,552	3903,606	3878,650
3729,707	3753,662	3836,710	3813,755
3953,710	3926,755	3846,700	3875,659
3996,635	4015,591	4107,630	4091,676
3944,742	3970,698	4056,747	4031,793
3895,812	3874,857	3787,811	3810,769
3885,871	3895,825	3990,851	3983,894
3847,920	3832,965	3741,930	3759,885
3849,982	3868,934	3962,968	3944,1018
3824,1108	3844,1061	3933,1103	3912,1149
4045,1148	4057,1197	3959,1213	3949,1165
4073,1267	4088,1313	3994,1339	3978,1292
3903,1305	3853,1319	3828,1224	3876,1212
3774,1330	3729,1339	3718,1241	3758,1233
3280,1393	3274,1341	3371,1330	3377,1382
3260,1276	3246,1227	3341,1208	3356,1255
3203,1315	3160,1344	3105,1261	3147,1234
3107,1384	3069,1412	3011,1333	3044,1308
3502,1468	3456,1479	3437,1385	3479,1372
3510,1561	3471,1523	3546,1459	3581,1494
3421,1624	3396,1584	3481,1536	3503,1575
3475,1730	3453,1683	3542,1643	3563,1688
3394,1673	3435,1650	3476,1738	3437,1758
4078,1495	4028,1516	3988,1423	4038,1402
2769,1456	2735,1416	2812,1357	2843,1394
2798,1502	2830,1543	2748,1600	2718,1560
2850,1553	2815,1517	2888,1449	2922,1484
2876,1593	2911,1628	2840,1698	2804,1661
2754,1612	2786,1651	2706,1709	2677,1671
3017,1470	3039,1430	3118,1481	3099,1520
2949,1562	2980,1522	3056,1584	3023,1624
2963,1673	3005,1705	2942,1783	2902,1749
2728,1740	2759,1778	2681,1838	2648,1798
2830,1705	2868,1739	2796,1805	2761,1768
2802,1826	2830,1854	2758,1918	2731,1895
2622,1818	2666,1832	2633,1921	2589,1906
2509,1771	2556,1790	2517,1879	2470,1858
2648,1924	2700,1930	2684,2030	2633,2023
2780,1958	2824,1969	2794,2064	2751,2052
2920,1784	2965,1809	2913,1890	2871,1864
3207,1545	3231,1588	3145,1634	3121,1592
3139,1643	3164,1687	3073,1731	3052,1688
3266,1656	3292,1700	3205,1746	3181,1702
3200,1744	3226,1781	3143,1835	3118,1798
3061,1747	3099,1771	3041,1850	3005,1827
3023,1845	3062,1862	3012,1945	2975,1928
2937,1919	2985,1940	2942,2031	2895,2009
3051,1963	3100,1979	3069,2074	3019,2058
3284,1718	3332,1699	3363,1791	3315,1809
3244,1915	3240,1966	3141,1956	3144,1905
3265,1886	3247,1839	3343,1810	3358,1856
3370,1872	3355,1822	3450,1799	3463,1851
3295,2000	3284,1950	3383,1932	3393,1981
3241,2035	3244,2083	3145,2087	3141,2038
3046,2117	3070,2162	2981,2205	2958,2163
2891,2121	2939,2124	2930,2222	2882,2219
2771,2105	2824,2113	2802,2212	2750,2201
2675,2221	2726,2218	2726,2315	2675,2316
2810,2222	2858,2219	2860,2316	2811,2318
2933,2223	2983,2221	2980,2319	2932,2318
3108,2217	3136,2257	3053,2310	3025,2271
3153,2097	3202,2092	3213,2188	3161,2194
3270,2077	3317,2065	3338,2164	3291,2174
3291,2233	3269,2190	3360,2154	3379,2191
3301,2274	3321,2319	3227,2353	3209,2306
3208,2317	3226,2363	3132,2396	3115,2349
3119,2367	3134,2416	3038,2444	3022,2397
2910,2425	2870,2406	2918,2318	2955,2336
3159,2480	3181,2526	3089,2563	3067,2519
3253,2430	3273,2472	3180,2511	3162,2467
3346,2386	3367,2429	3276,2469	3257,2425
3333,2341	3317,2292	3409,2263	3427,2311
3547,1854	3599,1845	3612,1944	3563,1952
3663,1829	3711,1814	3738,1909	3691,1924
3653,1713	3695,1686	3744,1778	3697,1802
3754,1651	3792,1623	3847,1708	3809,1736
3804,1802	3851,1803	3844,1901	3798,1900
3914,1854	3961,1849	3967,1945	3919,1950
4238,1914	4209,1873	4292,1819	4321,1859
4299,2014	4276,1971	4363,1927	4387,1969
3997,2009	4043,1992	4074,2086	4026,2102
4107,1969	4150,1947	4185,2037	4146,2056
4206,2011	4239,1971	4312,2039	4282,2075
4125,2099	4159,2062	4229,2133	4196,2169
4038,2178	4076,2147	4139,2224	4099,2255
3910,2159	3939,2117	4019,2177	3988,2218
4348,2121	4328,2074	4420,2039	4440,2085
4232,2173	4232,2125	4335,2135	4332,2182
4216,2292	4224,2243	4322,2262	4315,2311
4356,2317	4345,2267	4439,2252	4450,2302
4118,2278	4157,2248	4210,2330	4173,2356
4112,2407	4139,2446	4055,2496	4030,2459
4035,2299	4066,2336	3988,2391	3959,2355
3822,2319	3799,2270	3892,2236	3911,2283
3496,2311	3466,2270	3548,2219	3574,2256
3557,2212	3528,2172	3614,2118	3639,2160
3617,2317	3593,2269	3684,2226	3706,2273
3773,2434	3727,2455	3691,2363	3736,2344
3665,2484	3622,2506	3578,2417	3621,2397
3434,2521	3390,2548	3339,2464	3380,2437
4587,2553	4635,2561	4616,2656	4569,2648
4468,2527	4518,2539	4492,2632	4443,2619
4354,2488	4402,2505	4366,2594	4318,2575
4173,2417	4188,2369	4283,2404	4268,2453
4127,2526	4148,2482	4238,2528	4215,2572
4352,2708	4309,2685	4360,2601	4402,2624
