2337,1717	2292,1696	2342,1586	2381,1615
1868,1381	1817,1375	1833,1256	1880,1273
1557,2485	1592,2517	1514,2605	1484,2564
3475,2254	3468,2303	3350,2286	3369,2241
3608,2907	3589,2864	3696,2814	3707,2861
1305,274	1328,316	1224,371	1212,325
2460,2220	2466,2173	2584,2186	2566,2232
1708,2337	1715,2290	1834,2309	1816,2356
885,1897	921,1927	848,2020	817,1983
549,2609	577,2649	481,2718	462,2672
2476,2837	2524,2831	2541,2948	2491,2943
1953,2906	1994,2933	1934,3033	1897,2998
2249,1794	2227,1839	2118,1785	2149,1745
2258,2114	2299,2141	2233,2240	2197,2202
1829,1202	1826,1152	1945,1149	1936,1198
2257,1940	2307,1938	2311,2055	2262,2047
282,1269	332,1269	329,1389	280,1378
3497,681	3452,697	3408,586	3458,579
2980,277	2970,325	2852,299	2873,253
2109,2403	2060,2396	2075,2276	2122,2292
3227,1789	3178,1783	3193,1664	3240,1679
436,513	420,560	306,519	333,477
1496,440	1472,484	1367,426	1401,388
998,1012	1038,1039	972,1139	938,1104
3826,731	3849,689	3954,742	3921,781
3207,1440	3188,1397	3295,1347	3306,1394
3557,817	3592,849	3514,937	3484,896
3240,2663	3191,2657	3206,2538	3253,2553
2411,559	2449,587	2384,683	2350,645
1287,2228	1243,2250	1193,2142	1241,2130
1599,2357	1556,2332	1619,2228	1656,2261
944,1502	979,1534	901,1622	871,1581
1417,2676	1467,2683	1452,2799	1404,2784
2096,2511	2109,2463	2227,2494	2206,2539
379,438	394,392	509,431	481,474
1713,2812	1670,2836	1606,2734	1653,2717
1494,1080	1534,1107	1468,1207	1434,1172
834,2855	789,2834	839,2724	878,2753
689,2476	674,2523	558,2484	584,2440
2339,849	2345,896	2228,908	2234,858
2324,580	2279,559	2329,449	2368,478
588,2105	634,2120	594,2235	551,2206
3279,637	3302,680	3203,739	3188,691
2405,739	2450,753	2417,868	2374,841
1859,1034	1865,987	1983,1000	1965,1046
1466,2028	1515,2017	1545,2133	1495,2134
2062,2766	2013,2760	2028,2641	2075,2656
435,1075	411,1119	306,1061	340,1023
3818,408	3859,435	3796,536	3759,500
3749,2194	3770,2239	3660,2291	3649,2243
2886,2420	2932,2409	2963,2521	2912,2524
3600,1107	3642,1132	3577,1232	3543,1196
3895,2466	3941,2487	3890,2597	3851,2568
1265,1067	1222,1086	1170,979	1218,967
1418,1206	1452,1242	1363,1323	1338,1279
3646,904	3627,859	3738,815	3746,863
2934,628	2912,673	2803,619	2834,579
2849,776	2834,823	2718,784	2744,740
3755,1980	3776,2025	3666,2077	3655,2029
3245,2780	3242,2730	3361,2727	3352,2776
596,1108	617,1153	507,1205	496,1157
967,2075	1012,2094	970,2204	927,2177
2701,2905	2717,2859	2832,2898	2807,2942
2876,2153	2892,2107	3007,2146	2982,2190
969,601	959,649	841,623	862,577
734,1425	743,1472	625,1494	628,1446
2433,401	2486,402	2483,521	2433,508
1070,1971	1083,1923	1201,1954	1180,1999
2759,1501	2774,1547	2662,1586	2656,1536
3400,1475	3375,1432	3475,1370	3492,1417
1359,2644	1340,2599	1451,2555	1459,2603
2825,2411	2826,2459	2708,2462	2718,2411
3850,781	3892,806	3827,906	3793,870
751,546	701,539	716,421	764,441
2642,1285	2626,1332	2512,1291	2539,1249
1427,2179	1417,2228	1301,2206	1322,2159
3360,346	3357,296	3476,293	3467,342
1842,1640	1835,1689	1717,1672	1736,1627
2531,1972	2580,1961	2610,2077	2560,2078
2846,1898	2796,1891	2811,1773	2859,1793
3551,1543	3526,1500	3626,1438	3643,1485
1350,850	1357,803	1476,822	1458,869
2330,2426	2375,2445	2333,2555	2290,2528
2455,1182	2452,1231	2331,1224	2344,1175
2317,1433	2286,1473	2192,1400	2229,1367
865,685	911,706	860,816	821,787
567,710	581,756	469,792	465,742
3226,2086	3228,2135	3111,2143	3120,2093
1425,1004	1425,957	1547,955	1534,1004
1171,1285	1181,1333	1063,1358	1064,1308
1826,678	1782,706	1716,607	1763,589
3724,3056	3673,3050	3689,2931	3736,2948
2662,941	2642,986	2534,938	2563,895
1803,2495	1810,2448	1929,2467	1911,2514
1641,1731	1657,1778	1546,1818	1540,1768
1694,1575	1652,1602	1588,1504	1636,1486
3602,2565	3578,2608	3473,2555	3506,2516
917,497	870,483	901,368	946,390
2969,994	3010,1021	2950,1121	2913,1086
1843,2154	1850,2107	1969,2126	1951,2173
1942,1291	1983,1321	1912,1415	1878,1376
1249,1131	1293,1153	1243,1260	1203,1227
831,1203	877,1224	826,1334	787,1305
1546,484	1527,439	1638,395	1646,443
2110,2792	2139,2828	2046,2905	2024,2860
1944,1867	1943,1916	1824,1914	1836,1867
1979,354	1955,398	1850,340	1884,302
3443,1740	3484,1770	3413,1864	3379,1825
3019,1294	3059,1321	2993,1421	2959,1386
988,2326	944,2350	883,2246	933,2231
3610,1843	3633,1885	3529,1940	3517,1894
3082,1788	3038,1816	2972,1717	3019,1699
1425,1832	1466,1862	1395,1956	1361,1917
1490,1644	1440,1637	1455,1519	1503,1539
1953,1719	1910,1694	1973,1590	2010,1623
2566,1539	2517,1532	2532,1412	2579,1428
452,1627	492,1654	426,1754	392,1719
3796,1316	3784,1363	3665,1337	3687,1294
768,1779	810,1804	745,1904	711,1868
1918,635	1967,624	1997,740	1947,741
1749,2030	1755,2077	1638,2089	1644,2039
2152,697	2197,716	2155,826	2112,799
2197,2592	2243,2613	2192,2723	2153,2694
2389,1659	2431,1684	2366,1784	2332,1748
1183,850	1206,810	1313,869	1279,905
3346,2159	3338,2112	3454,2088	3453,2141
647,2386	649,2336	769,2339	757,2388
1497,722	1523,682	1626,743	1591,779
1116,2605	1094,2650	985,2596	1016,2556
2685,1408	2692,1361	2811,1380	2793,1427
1999,1288	1991,1241	2107,1217	2106,1270
3569,535	3595,574	3499,643	3479,597
3048,543	3074,582	2978,651	2958,605
3037,1527	3015,1572	2906,1518	2937,1478
3503,2104	3548,2123	3506,2233	3463,2206
3090,2260	3115,2303	3010,2355	2999,2307
1795,851	1788,900	1670,883	1689,838
3212,1109	3161,1103	3177,984	3224,1001
1150,1471	1173,1513	1069,1568	1057,1522
2930,1956	2914,2003	2800,1962	2827,1920
2627,1606	2656,1642	2563,1719	2541,1674
2577,2278	2603,2317	2507,2386	2487,2340
2145,1127	2137,1080	2253,1056	2252,1109
3160,2013	3110,2006	3125,1888	3173,1908
2101,1463	2142,1490	2082,1590	2045,1555
2905,933	2905,886	3027,884	3014,933
3332,462	3329,412	3448,409	3439,458
783,1196	780,1245	659,1238	672,1189
3315,2547	3321,2500	3439,2513	3421,2559
2827,2222	2868,2252	2797,2346	2763,2307
1777,1158	1734,1177	1682,1070	1730,1058
755,789	764,835	646,863	648,814
707,712	658,705	673,585	720,601
872,2498	908,2528	835,2621	804,2584
3350,1565	3396,1551	3431,1664	3380,1667
1175,2364	1167,2413	1048,2395	1065,2349
2017,1822	2058,1849	1992,1948	1956,1910
299,1754	327,1794	231,1863	212,1817
806,1653	762,1681	696,1582	743,1564
3295,1947	3251,1924	3305,1817	3345,1848
771,1056	811,1026	884,1120	837,1141
1008,618	1055,625	1036,743	991,724
3256,2506	3222,2472	3307,2385	3333,2426
3772,2649	3752,2694	3644,2646	3673,2603
2762,1097	2802,1124	2736,1224	2702,1189
1375,1551	1326,1548	1334,1428	1383,1443
2169,847	2178,893	2060,921	2062,872
1141,1656	1147,1703	1030,1715	1036,1665
1422,2806	1448,2845	1352,2914	1332,2868
754,1024	732,1069	623,1015	654,975
1453,2462	1448,2415	1566,2403	1560,2451
3294,1284	3245,1278	3260,1159	3307,1174
707,1995	687,2040	579,1992	608,1949
1418,1639	1459,1666	1393,1765	1357,1727
1428,1443	1468,1413	1541,1507	1494,1528
3588,1570	3622,1606	3533,1687	3508,1643
1680,1312	1714,1348	1625,1429	1600,1385
828,2230	809,2185	920,2141	928,2189
1186,1706	1209,1664	1314,1717	1281,1756
1271,556	1273,605	1156,613	1165,563
1812,2403	1788,2447	1683,2389	1717,2351
3372,1056	3379,1009	3498,1028	3480,1075
3292,903	3248,925	3198,817	3246,805
2509,2637	2490,2594	2597,2544	2608,2591
1152,838	1132,883	1024,835	1053,792
2826,1049	2782,1077	2716,978	2763,960
2816,519	2798,565	2689,520	2717,479
3489,1295	3439,1288	3454,1170	3502,1190
1668,2920	1714,2909	1745,3021	1694,3024
3361,1636	3386,1679	3281,1731	3270,1683
