1840,1155	1885,1188	1799,1288	1769,1248
2281,750	2222,745	2241,613	2290,631
2246,2627	2194,2598	2263,2484	2303,2520
1548,2668	1550,2724	1417,2719	1428,2668
935,1054	992,1046	1003,1179	953,1172
3412,1352	3389,1404	3272,1345	3304,1303
2612,1358	2662,1390	2579,1497	2546,1459
1167,1895	1176,1839	1306,1868	1286,1914
2068,861	2045,913	1928,854	1960,812
3662,2007	3682,2060	3556,2098	3551,2047
1457,804	1432,858	1313,793	1349,750
1995,2108	2049,2108	2039,2240	1994,2226
3414,2346	3462,2376	3388,2486	3353,2448
2276,1147	2332,1156	2298,1286	2255,1266
3756,889	3731,943	3612,878	3648,835
1072,1087	1042,1035	1162,975	1176,1025
3271,2218	3324,2202	3353,2330	3304,2332
1197,1581	1214,1529	1341,1583	1310,1622
3223,2053	3164,2048	3183,1916	3232,1934
201,2347	229,2294	343,2363	306,2401
1827,889	1860,935	1749,1005	1731,959
972,2033	998,2081	876,2135	866,2084
542,1768	543,1710	678,1719	663,1770
3658,537	3715,529	3726,662	3676,655
1927,2854	1874,2874	1835,2748	1888,2745
2432,978	2412,1035	2289,982	2319,936
347,2858	377,2809	489,2887	452,2921
4010,737	4009,794	3876,782	3890,734
1012,1739	959,1765	907,1641	961,1629
1577,953	1603,1001	1481,1055	1471,1004
3804,2383	3830,2429	3713,2485	3701,2439
578,686	558,743	435,690	465,644
1995,2464	1970,2518	1851,2453	1887,2410
937,1456	891,1487	825,1372	874,1358
1962,1606	1988,1652	1871,1708	1859,1662
3147,2207	3100,2238	3032,2124	3081,2109
2624,2425	2567,2411	2610,2284	2655,2310
4011,2194	4004,2249	3873,2223	3893,2175
3357,875	3334,927	3217,868	3249,826
3217,2417	3180,2464	3079,2377	3121,2344
1536,2364	1536,2307	1671,2315	1658,2362
1784,2147	1784,2090	1919,2098	1906,2145
595,280	628,326	517,396	499,350
406,1032	462,1041	428,1171	385,1151
2411,220	2436,273	2308,321	2300,272
3784,2093	3838,2109	3792,2234	3750,2207
3632,226	3660,176	3774,253	3738,287
2850,1098	2852,1154	2719,1149	2730,1098
743,1045	769,1091	652,1147	640,1101
1541,1562	1532,1618	1403,1584	1425,1539
1988,1310	1934,1303	1956,1174	2004,1192
2568,1840	2624,1827	2649,1957	2596,1958
821,2363	805,2418	679,2369	707,2326
380,2076	334,2107	268,1992	317,1978
1563,743	1603,710	1678,821	1634,837
866,616	846,666	726,610	758,568
2907,1115	2935,1065	3049,1142	3013,1176
3665,2211	3664,2268	3531,2256	3545,2208
1460,2331	1486,2379	1364,2433	1354,2382
3480,1130	3471,1186	3342,1152	3364,1107
542,1551	542,1494	677,1502	664,1549
2951,1745	2948,1693	3080,1693	3068,1744
1076,541	1089,599	955,619	958,565
1550,1894	1563,1836	1694,1878	1667,1924
2282,2798	2230,2825	2175,2704	2227,2691
3015,330	2962,350	2923,224	2976,221
1027,2911	1011,2966	885,2917	913,2874
1905,336	1852,366	1792,245	1844,231
2535,794	2545,851	2411,871	2414,819
3294,2785	3241,2805	3202,2679	3255,2676
3247,2859	3249,2915	3116,2910	3127,2859
2896,1632	2845,1662	2779,1543	2831,1527
579,2283	537,2242	638,2151	665,2194
1334,1403	1387,1424	1329,1547	1287,1515
1654,1083	1670,1136	1542,1166	1540,1118
3206,1847	3152,1823	3214,1705	3256,1737
1555,2135	1533,2084	1660,2041	1666,2091
2393,2179	2434,2216	2342,2310	2314,2267
2922,1903	2975,1924	2917,2047	2875,2015
1749,1388	1790,1425	1698,1519	1670,1476
1742,2328	1684,2321	1708,2185	1756,2205
3546,306	3578,351	3466,422	3449,373
688,2629	644,2590	740,2495	770,2540
2452,1600	2449,1548	2581,1548	2569,1599
2089,1606	2037,1577	2106,1463	2146,1499
2903,629	2964,630	2952,765	2901,751
1365,1179	1418,1200	1368,1322	1324,1292
3153,1256	3179,1304	3057,1358	3047,1307
3380,707	3397,655	3524,709	3493,748
408,309	462,309	452,441	407,427
1765,644	1764,701	1631,689	1645,641
2117,1939	2093,1992	1975,1927	2011,1885
1609,2712	1639,2663	1751,2741	1714,2775
980,779	989,723	1119,752	1099,798
3572,976	3617,1009	3531,1109	3501,1069
1743,1981	1756,1923	1887,1965	1860,2011
3417,1670	3446,1718	3330,1777	3316,1729
2768,369	2745,421	2628,362	2660,320
2889,910	2909,963	2783,1001	2778,950
1641,1389	1628,1443	1497,1406	1520,1362
1097,2697	1060,2744	959,2657	1001,2624
1200,487	1254,503	1208,628	1166,601
3570,1533	3545,1587	3426,1522	3462,1479
2353,1418	2316,1465	2215,1378	2257,1345
1952,1370	1949,1318	2081,1318	2069,1369
1395,250	1434,292	1328,375	1305,329
2073,2914	2089,2967	1961,2997	1959,2949
3107,1441	3153,1477	3063,1575	3032,1533
2680,1456	2720,1423	2795,1534	2751,1550
1000,1427	1028,1374	1142,1443	1105,1481
3226,1074	3196,1022	3316,962	3330,1012
2610,1799	2557,1819	2518,1693	2571,1690
1282,2343	1262,2393	1142,2337	1174,2295
2217,2306	2224,2363	2089,2368	2098,2317
1408,2606	1405,2663	1269,2646	1287,2597
865,2692	869,2746	738,2748	747,2697
907,855	848,848	872,714	922,735
3367,2561	3366,2618	3233,2606	3247,2558
3519,929	3496,981	3379,922	3411,880
2239,2046	2296,2043	2294,2176	2243,2164
1174,835	1231,841	1207,972	1159,952
2260,911	2236,958	2121,895	2155,857
2697,2081	2677,2131	2557,2075	2589,2033
805,1281	792,1335	661,1298	684,1254
827,1734	775,1761	720,1640	772,1627
2597,1182	2569,1234	2457,1163	2492,1124
2833,2236	2883,2261	2819,2378	2781,2345
1815,550	1764,580	1698,461	1750,445
3564,1749	3534,1697	3654,1637	3668,1687
1719,1723	1772,1707	1801,1835	1752,1837
3971,2410	3955,2465	3829,2416	3857,2373
840,1989	781,1984	800,1852	849,1870
1381,2076	1329,2047	1398,1933	1438,1969
3122,1945	3070,1972	3015,1851	3067,1838
2444,2554	2391,2580	2339,2456	2393,2444
3055,1025	2996,1020	3015,888	3064,906
3801,1275	3773,1327	3661,1256	3696,1217
1045,2033	1062,1981	1189,2035	1158,2074
3250,414	3278,361	3392,430	3355,468
1630,1687	1656,1735	1534,1789	1524,1738
2472,613	2529,605	2540,738	2490,731
2942,2489	2968,2535	2851,2591	2839,2545
3936,1825	3916,1882	3793,1829	3823,1783
1596,2503	1595,2560	1462,2548	1476,2500
3634,2468	3622,2525	3492,2487	3517,2440
3501,1361	3501,1304	3636,1312	3623,1359
2710,2636	2755,2669	2669,2769	2639,2729
2108,645	2051,658	2028,526	2078,528
518,1360	518,1303	653,1311	640,1358
1856,2429	1836,2486	1713,2433	1743,2387
3141,630	3194,651	3136,774	3094,742
3246,1632	3193,1662	3133,1541	3185,1527
1210,2474	1209,2531	1076,2519	1090,2471
1432,1872	1381,1902	1315,1783	1367,1767
910,1296	888,1245	1015,1202	1021,1252
1409,2237	1357,2264	1302,2143	1354,2130
2690,776	2683,831	2552,805	2572,757
2196,1040	2193,1097	2057,1080	2075,1031
2385,1576	2373,1633	2243,1595	2268,1548
3059,1086	3056,1034	3188,1034	3176,1085
3379,2244	3388,2188	3518,2217	3498,2263
2710,2192	2720,2249	2586,2269	2589,2217
1539,528	1509,476	1629,416	1643,466
3773,1502	3757,1557	3631,1508	3659,1465
1401,1025	1411,1082	1277,1102	1280,1050
1283,1248	1276,1303	1145,1277	1165,1229
670,694	715,726	634,829	600,789
2900,2204	2843,2188	2887,2062	2932,2087
964,2388	942,2337	1069,2294	1075,2344
2797,1976	2746,2001	2696,1876	2747,1868
851,927	879,877	993,954	957,988
2458,2046	2455,2103	2319,2086	2337,2037
2660,1318	2603,1304	2646,1177	2691,1203
923,2496	973,2527	891,2633	858,2595
1847,1532	1823,1482	1948,1434	1957,1483
3517,1858	3504,1912	3373,1875	3396,1831
3245,606	3285,573	3360,684	3316,700
1512,692	1459,712	1420,586	1473,583
1286,696	1312,742	1195,798	1183,752
2861,1705	2906,1738	2820,1838	2790,1798
1925,969	1978,990	1928,1112	1884,1082
2181,1887	2170,1833	2300,1816	2296,1865
821,2145	867,2181	777,2279	746,2237
2913,819	2910,767	3042,767	3030,818
2518,2937	2534,2990	2406,3020	2404,2972
674,936	667,991	536,965	556,917
919,1838	936,1786	1063,1840	1032,1879
2865,1314	2921,1323	2887,1453	2844,1433
2031,1715	2026,1660	2158,1653	2149,1703
813,837	839,883	722,939	710,893
1538,1177	1591,1198	1541,1320	1497,1290
3484,1229	3479,1174	3611,1167	3602,1217
2442,1795	2455,1853	2321,1873	2324,1819
1849,740	1791,732	1816,602	1865,622
639,1920	652,1978	518,1998	521,1944
3773,3008	3719,3001	3741,2872	3789,2890
2414,1424	2454,1391	2529,1502	2485,1518
1884,1788	1912,1735	2026,1804	1989,1842
3235,1244	3177,1237	3201,1101	3249,1121
3465,2003	3441,2056	3323,1991	3359,1949
2608,639	2609,581	2744,590	2729,641
1078,1729	1102,1681	1216,1747	1181,1784
2202,1206	2179,1258	2062,1199	2094,1157
3079,2363	3059,2413	2939,2357	2971,2315
1579,322	1580,264	1715,273	1700,324
1824,2593	1801,2645	1684,2586	1716,2544
2561,1030	2589,980	2703,1057	2667,1091
2387,1287	2415,1234	2529,1303	2492,1341
2039,2636	1987,2607	2056,2493	2096,2529
1170,2177	1189,2230	1061,2265	1056,2217
2512,2527	2531,2470	2657,2523	2628,2566
3361,1481	3409,1512	3326,1618	3293,1579
2749,2403	2810,2404	2798,2539	2747,2525
1141,200	1186,233	1100,333	1070,293
2227,519	2174,539	2135,413	2188,410
3588,739	3634,775	3544,873	3513,831
3172,2520	3227,2544	3164,2663	3122,2630
1695,1549	1749,1549	1739,1681	1694,1667
922,2201	919,2149	1051,2149	1039,2200
2574,2186	2537,2233	2436,2146	2478,2113
3496,537	3549,520	3583,647	3529,650
582,2436	523,2431	542,2299	591,2317
738,1391	786,1422	703,1528	670,1489
3135,796	3189,796	3179,928	3134,914
2269,1622	2319,1654	2239,1761	2203,1723
2407,2364	2411,2418	2280,2420	2289,2369
782,2065	754,2117	642,2046	677,2007
2691,988	2634,972	2678,846	2723,871
460,2101	488,2051	602,2128	566,2162
3327,2120	3326,2177	3193,2165	3207,2117
2972,1234	3029,1226	3040,1359	2990,1352
2115,2403	2170,2390	2195,2519	2145,2519
3981,2925	3972,2981	3843,2947	3865,2902
3441,2818	3495,2818	3485,2950	3440,2936
790,2807	831,2844	739,2938	711,2895
942,1537	968,1585	846,1639	836,1588
2818,734	2841,787	2715,836	2706,784
1942,2317	1895,2348	1827,2234	1876,2219
1968,1961	2016,1992	1933,2098	1900,2059
2073,696	2113,663	2188,774	2144,790
2797,2930	2801,2984	2670,2986	2679,2935
2478,2302	2534,2311	2500,2441	2457,2421
1332,2435	1352,2488	1226,2526	1221,2475
2432,1120	2420,1177	2290,1139	2315,1092
3549,2576	3529,2626	3409,2570	3441,2528
2864,1235	2868,1289	2737,1291	2746,1240
1184,1591	1159,1645	1040,1580	1076,1537
2681,1739	2637,1700	2733,1605	2763,1650
3649,1886	3640,1942	3511,1908	3533,1863
3883,1049	3863,1099	3743,1043	3775,1001
