582,300	529,296	541,197	592,200
3224,2685	3174,2688	3171,2589	3219,2588
1342,2103	1372,2065	1450,2128	1421,2167
1806,1584	1764,1595	1744,1502	1784,1490
818,1223	765,1219	777,1120	828,1123
2053,2669	2033,2622	2123,2588	2142,2637
3410,484	3369,512	3314,431	3353,404
605,1170	557,1187	523,1096	570,1078
1355,1400	1349,1350	1448,1336	1455,1386
2028,1458	2013,1414	2111,1388	2126,1433
2140,1698	2168,1739	2083,1788	2053,1751
2189,720	2147,745	2099,662	2138,638
2818,535	2798,488	2888,454	2907,503
662,2526	694,2561	615,2624	584,2589
1627,1896	1621,1846	1720,1832	1727,1882
416,1787	374,1812	326,1729	365,1705
561,2928	519,2953	471,2870	510,2846
3002,863	3034,898	2955,961	2924,926
3066,785	3013,785	3015,688	3068,689
3457,2335	3487,2296	3564,2362	3534,2400
3197,1533	3224,1491	3307,1547	3280,1589
3537,1280	3567,1241	3644,1307	3614,1345
2141,1257	2169,1217	2250,1278	2222,1317
2250,1776	2200,1772	2208,1675	2258,1678
3395,1252	3375,1205	3465,1171	3484,1220
782,921	740,932	720,839	760,827
3549,477	3526,435	3613,393	3634,436
3739,419	3774,383	3846,454	3813,490
600,363	628,404	543,453	513,416
1329,254	1359,216	1437,279	1408,318
3716,1291	3693,1249	3780,1207	3801,1250
715,735	695,688	785,654	804,703
3298,2368	3334,2333	3403,2407	3367,2442
1188,366	1165,324	1252,282	1273,325
2599,2626	2627,2586	2708,2647	2680,2686
2427,2097	2379,2110	2355,2009	2401,1996
2578,1499	2558,1452	2648,1418	2667,1467
533,1714	492,1742	437,1661	476,1634
2281,1462	2253,1428	2333,1372	2361,1407
3587,1811	3531,1819	3520,1721	3572,1713
266,2112	225,2140	170,2059	209,2032
1982,2301	1940,2326	1892,2243	1931,2219
2080,355	2054,311	2141,264	2167,308
2101,1981	2083,1937	2175,1902	2194,1947
1081,771	1037,789	999,691	1044,674
514,2675	488,2631	575,2584	601,2628
1424,1873	1380,1891	1342,1793	1387,1776
1996,457	1968,423	2048,367	2076,402
2240,1509	2276,1474	2345,1548	2309,1583
3246,2111	3223,2066	3312,2025	3334,2066
2664,1786	2616,1793	2604,1691	2650,1688
2781,1517	2758,1475	2845,1433	2866,1476
2170,2291	2152,2247	2244,2212	2263,2257
1519,877	1546,835	1629,891	1602,933
722,642	672,638	680,541	730,544
1017,988	975,999	955,906	995,894
3230,1347	3266,1312	3335,1386	3298,1422
934,1299	962,1259	1043,1320	1015,1359
3648,298	3597,310	3579,212	3630,202
1073,446	1020,446	1022,349	1075,350
2998,1331	2978,1284	3068,1250	3087,1299
2199,2155	2151,2172	2117,2081	2164,2063
1285,1936	1239,1961	1196,1872	1243,1849
2504,640	2540,605	2609,679	2573,714
706,1732	736,1694	814,1757	785,1796
1668,1163	1648,1116	1738,1082	1757,1131
1559,2163	1589,2125	1667,2188	1638,2227
3085,1803	3057,1769	3137,1713	3165,1748
3359,1592	3387,1552	3468,1613	3440,1652
2495,1031	2489,981	2588,967	2595,1017
3572,1876	3608,1841	3677,1915	3640,1951
2792,1273	2750,1298	2702,1215	2741,1191
3423,2666	3400,2624	3487,2582	3508,2625
661,1483	638,1441	725,1399	746,1442
515,2172	492,2127	581,2086	603,2127
2225,2689	2169,2697	2158,2599	2210,2591
2037,589	2069,624	1990,687	1959,652
2506,1944	2478,1910	2558,1854	2586,1889
3064,1080	3096,1115	3017,1178	2986,1143
